Id,Dialogue_id,Utterance_id,Sentence,Speaker,Label,fname,Dialogue_id_old
16943,Charlie_S04E08.csv_2,4,What's going on? - All right.,Bob,0,Charlie_S04E08.csv,2
16944,Charlie_S04E08.csv_2,5,Truth is I got into trouble.,Gabe,0,Charlie_S04E08.csv,2
16945,Charlie_S04E08.csv_2,6,"I punched out Bryce Jenkins, the toughest kid in school.",Gabe,0,Charlie_S04E08.csv,2
16946,Charlie_S04E08.csv_2,7,"Whoa, you got into a fight? And won? It wasn't a fight.",Bob,1,Charlie_S04E08.csv,2
16947,Charlie_S04E08.csv_2,8,It was an accident.,Gabe,0,Charlie_S04E08.csv,2
16948,Charlie_S04E08.csv_2,9,I was really tired.,Gabe,0,Charlie_S04E08.csv,2
16949,Charlie_S04E08.csv_2,10,I yawned.,Gabe,0,Charlie_S04E08.csv,2
16950,Charlie_S04E08.csv_2,11,Like like this.,Gabe,1,Charlie_S04E08.csv,2
16951,Charlie_S04E08.csv_2,12,Just as Bryce was walking by.,Gabe,0,Charlie_S04E08.csv,2
16952,Charlie_S04E08.csv_2,13,"Yeah, Principal sees Bryce on the floor, I get sent home.",Gabe,0,Charlie_S04E08.csv,2
16953,Charlie_S04E08.csv_2,14,Didn't you explain it was an accident?,Bob,0,Charlie_S04E08.csv,2
16954,Charlie_S04E08.csv_2,15,I tried.,Gabe,0,Charlie_S04E08.csv,2
16955,Charlie_S04E08.csv_2,16,Nobody believed me.,Gabe,0,Charlie_S04E08.csv,2
16956,Charlie_S04E08.csv_2,17,"Man, you tell 300 lies All right, well, tomorrow you're gonna have to go down there and you're gonna have to clear all this up.",Gabe,0,Charlie_S04E08.csv,2
16957,Charlie_S04E08.csv_2,18,And apologize to Bryce as well.,Bob,0,Charlie_S04E08.csv,2
16958,Charlie_S04E08.csv_2,19,"Yeah, I will.",Gabe,0,Charlie_S04E08.csv,2
16959,Charlie_S04E08.csv_2,20,"Well, gotta head back to the triple B-G.",Bob,0,Charlie_S04E08.csv,2
16960,Charlie_S04E08.csv_2,21,The what? - Bob's Bugs-Be-Gone.,Bob,1,Charlie_S04E08.csv,2
16961,Charlie_S04E08.csv_2,22,"It's just kind of a more hip, happenin' way of saying it.",Bob,1,Charlie_S04E08.csv,2
16962,Charlie_S04E08.csv_3,0,"Is it? Oh, thanks so much for letting me borrow this, Amy.",others,0,Charlie_S04E08.csv,3
16963,Charlie_S04E08.csv_3,1,My cake pan was getting worn out.,others,0,Charlie_S04E08.csv,3
16964,Charlie_S04E08.csv_3,2,"So I thought to myself Who would have one that's never been used?' Well, uh, as long as you're replacing things that are worn out, would you like to borrow a dress? Anyhoo I'm really looking forward to birthday day at preschool.",others,1,Charlie_S04E08.csv,3
16965,Charlie_S04E08.csv_3,3,"Oh, that's right.",Amy,0,Charlie_S04E08.csv,3
16966,Charlie_S04E08.csv_3,4,Deedee and Charlie were born in the same month.,Amy,0,Charlie_S04E08.csv,3
16967,Charlie_S04E08.csv_3,5,"The way it works is we each get Yeah, I have five kids.",Amy,0,Charlie_S04E08.csv,3
16968,Charlie_S04E08.csv_3,6,To know how it works.,Amy,1,Charlie_S04E08.csv,3
16969,Charlie_S04E08.csv_3,7,"Well, my 15 minutes are gonna be quite something.",others,0,Charlie_S04E08.csv,3
16970,Charlie_S04E08.csv_3,8,"Yeah, mine too.",Amy,0,Charlie_S04E08.csv,3
16971,Charlie_S04E08.csv_3,9,I just don't wanna be one of those lazy moms who just gets some store-bought cupcakes and a couple of sad hats.,others,0,Charlie_S04E08.csv,3
16972,Charlie_S04E08.csv_3,10,"Yeah, those moms are so lame.",Amy,1,Charlie_S04E08.csv,3
16973,Charlie_S04E08.csv_3,11,"Hey, mom.",PJ,0,Charlie_S04E08.csv,3
16974,Charlie_S04E08.csv_3,12,Got Charlie's cupcakes and party hats.,PJ,0,Charlie_S04E08.csv,3
16975,Charlie_S04E08.csv_3,13,That's that's for a different Charlie.,Amy,0,Charlie_S04E08.csv,3
16976,Charlie_S04E08.csv_3,14,"Oh, really? - Yes.",others,0,Charlie_S04E08.csv,3
16977,Charlie_S04E08.csv_3,15,Who's this Charlie?,others,0,Charlie_S04E08.csv,3
16978,Charlie_S04E08.csv_3,16,That is a we have Have a cat.,Amy,1,Charlie_S04E08.csv,3
16979,Charlie_S04E08.csv_3,17,And the cat is also named Charlie.,Amy,1,Charlie_S04E08.csv,3
16980,Charlie_S04E08.csv_3,18,And it is also Celebrating a birthday.,Amy,1,Charlie_S04E08.csv,3
16981,Charlie_S04E08.csv_3,19,"Here, kitty kitty kitty.",Amy,1,Charlie_S04E08.csv,3
16982,Charlie_S04E08.csv_3,20,"Come here, Charlie girl.",Amy,0,Charlie_S04E08.csv,3
16983,Charlie_S04E08.csv_3,21,Come here.,Amy,0,Charlie_S04E08.csv,3
16984,Charlie_S04E08.csv_3,22,Come here.,Amy,0,Charlie_S04E08.csv,3
16985,Charlie_S04E08.csv_3,23,That was sad.,others,1,Charlie_S04E08.csv,3
16986,Charlie_S04E08.csv_3,24,You're telling me.,PJ,1,Charlie_S04E08.csv,3
16987,Charlie_S04E08.csv_3,25,We finally get a cat and then we lose it? There he is!,PJ,1,Charlie_S04E08.csv,3
16988,Charlie_S04E08.csv_4,0,What's all this?,Gabe,0,Charlie_S04E08.csv,4
16989,Charlie_S04E08.csv_4,1,"Dude, you're a hero!",others,0,Charlie_S04E08.csv,4
16990,Charlie_S04E08.csv_4,2,I am?,Gabe,0,Charlie_S04E08.csv,4
16991,Charlie_S04E08.csv_4,3,"Yeah, you took down Bryce Jenkins.",others,0,Charlie_S04E08.csv,4
16992,Charlie_S04E08.csv_4,4,"Oh, the punch Hi, Gabe.",Gabe,0,Charlie_S04E08.csv,4
16993,Charlie_S04E08.csv_4,5,"Hi, girl who's never talked to me before.",Gabe,1,Charlie_S04E08.csv,4
16994,Charlie_S04E08.csv_4,6,I'm Natalie.,others,0,Charlie_S04E08.csv,4
16995,Charlie_S04E08.csv_4,7,I had no idea you were so brave.,others,0,Charlie_S04E08.csv,4
16996,Charlie_S04E08.csv_4,8,"Yeah, so what happened? How did it go down? Oh, guys, look, the truth is I was just really tired Of of Bryce's attitude.",Gabe,1,Charlie_S04E08.csv,4
16997,Charlie_S04E08.csv_4,9,So I decided enough was enough.,Gabe,1,Charlie_S04E08.csv,4
16998,Charlie_S04E08.csv_4,10,That's when I brought the hammer down.,Gabe,1,Charlie_S04E08.csv,4
16999,Charlie_S04E08.csv_4,11,This is the hammer.,Gabe,1,Charlie_S04E08.csv,4
17000,Charlie_S04E08.csv_4,12,These are the nails.,Gabe,1,Charlie_S04E08.csv,4
17001,Charlie_S04E08.csv_5,0,Ooh Bob's Bugs-Be-Gone.,Teddy,0,Charlie_S04E08.csv,5
17002,Charlie_S04E08.csv_5,1,"Yeah, sure.",Teddy,0,Charlie_S04E08.csv,5
17003,Charlie_S04E08.csv_5,2,"What's the problem? Ants in the kitchen ewe, that's gross! Yes, I am new.",Teddy,1,Charlie_S04E08.csv,5
17004,Charlie_S04E08.csv_5,3,"How did you know? Okay, um I'll have somebody call you.",Teddy,0,Charlie_S04E08.csv,5
17005,Charlie_S04E08.csv_5,4,Just in the meanwhile Go to a movie or something.,Teddy,0,Charlie_S04E08.csv,5
17006,Charlie_S04E08.csv_5,5,Just get out of the house.,Teddy,1,Charlie_S04E08.csv,5
17007,Charlie_S04E08.csv_5,6,"Hey, Teddy.",Beau,0,Charlie_S04E08.csv,5
17008,Charlie_S04E08.csv_5,7,"Hi, Beau.",Teddy,0,Charlie_S04E08.csv,5
17009,Charlie_S04E08.csv_5,8,"What are you doing here? Uh, well, my dad's having me help out and answer phones while he's training you.",Teddy,0,Charlie_S04E08.csv,5
17010,Charlie_S04E08.csv_5,9,So Are you trained yet? Because this is kinda boring.,Teddy,1,Charlie_S04E08.csv,5
17011,Charlie_S04E08.csv_5,10,"Excuse me, I gotta take this.",Beau,0,Charlie_S04E08.csv,5
17012,Charlie_S04E08.csv_5,11,"Hey, Julie, listen.",Beau,0,Charlie_S04E08.csv,5
17013,Charlie_S04E08.csv_5,12,I can't talk right now.,Beau,0,Charlie_S04E08.csv,5
17014,Charlie_S04E08.csv_5,13,I'm at work.,Beau,0,Charlie_S04E08.csv,5
17015,Charlie_S04E08.csv_5,14,"Yes, I got your text and your e-mail and your text about your e-mail.",Beau,1,Charlie_S04E08.csv,5
17016,Charlie_S04E08.csv_5,15,"Hey, can you hold on a second? My boss needs to tell me something.",Beau,0,Charlie_S04E08.csv,5
17017,Charlie_S04E08.csv_5,16,Beau! Get over here! We have an emergency.,Teddy,1,Charlie_S04E08.csv,5
17018,Charlie_S04E08.csv_5,17,"Look, I really gotta go.",Beau,0,Charlie_S04E08.csv,5
17019,Charlie_S04E08.csv_5,18,"Okay, I will.",Beau,0,Charlie_S04E08.csv,5
17020,Charlie_S04E08.csv_5,19,I promise.,Beau,0,Charlie_S04E08.csv,5
17021,Charlie_S04E08.csv_5,20,"Okay, bye.",Beau,0,Charlie_S04E08.csv,5
17022,Charlie_S04E08.csv_5,21,Thank you.,Beau,0,Charlie_S04E08.csv,5
17023,Charlie_S04E08.csv_5,22,No problem.,Teddy,0,Charlie_S04E08.csv,5
17024,Charlie_S04E08.csv_5,23,"So, who was that? Julie, my girlfriend back in Tennessee.",Beau,0,Charlie_S04E08.csv,5
17025,Charlie_S04E08.csv_5,24,She's having a hard time with the long distance thing.,Beau,0,Charlie_S04E08.csv,5
17026,Charlie_S04E08.csv_5,25,"Yeah, that can be tough.",Teddy,0,Charlie_S04E08.csv,5
17027,Charlie_S04E08.csv_5,26,It's her again.,Beau,0,Charlie_S04E08.csv,5
17028,Charlie_S04E08.csv_5,27,Voice mail.,Beau,0,Charlie_S04E08.csv,5
17029,Charlie_S04E08.csv_5,28,"You are at work, right? Bob's bugs-be It's for you.",Teddy,1,Charlie_S04E08.csv,5
17030,Charlie_S04E08.csv_6,0,"Toby, where's your train? Oh, he didn't get one.",PJ,0,Charlie_S04E08.csv,6
17031,Charlie_S04E08.csv_6,1,I just gave him the box.,Amy,0,Charlie_S04E08.csv,6
17032,Charlie_S04E08.csv_6,2,You gave him a box for his birthday? Yeah.,PJ,0,Charlie_S04E08.csv,6
17033,Charlie_S04E08.csv_6,3,After five kids you learn they're always more excited about the box.,Amy,1,Charlie_S04E08.csv,6
17034,Charlie_S04E08.csv_6,4,I see.,PJ,0,Charlie_S04E08.csv,6
17035,Charlie_S04E08.csv_6,5,"So is the train still available or? Honey, I'm so glad you're here.",PJ,0,Charlie_S04E08.csv,6
17036,Charlie_S04E08.csv_6,6,I need your help.,Amy,0,Charlie_S04E08.csv,6
17037,Charlie_S04E08.csv_6,7,Have a seat.,Amy,0,Charlie_S04E08.csv,6
17038,Charlie_S04E08.csv_6,8,I need you to help me come up with some ideas for Charlie's preschool party.,Amy,0,Charlie_S04E08.csv,6
17039,Charlie_S04E08.csv_6,9,"The objective here blow Debbie Dooley out of the water! Wow, mom, you kinda make it sound like a battle plan.",Amy,1,Charlie_S04E08.csv,6
17040,Charlie_S04E08.csv_6,10,"Oh, good.",PJ,0,Charlie_S04E08.csv,6
17041,Charlie_S04E08.csv_6,11,"That's coming through? The idea is We go first, we go big, we go loud.",Amy,1,Charlie_S04E08.csv,6
17042,Charlie_S04E08.csv_6,12,"When Charlie's part of the party is over, little Deedee isn't even gonna want a birthday.",Amy,0,Charlie_S04E08.csv,6
17043,Charlie_S04E08.csv_6,13,"Isn't that a little extreme? Well, it's just a goal.",PJ,0,Charlie_S04E08.csv,6
17044,Charlie_S04E08.csv_6,14,I'm not saying we'll get there.,Amy,1,Charlie_S04E08.csv,6
17045,Charlie_S04E08.csv_6,15,"Okay, brainstorming time.",Amy,0,Charlie_S04E08.csv,6
17046,Charlie_S04E08.csv_6,16,"Mm, I have to warn you, brainstorming's not really my thing.",PJ,0,Charlie_S04E08.csv,6
17047,Charlie_S04E08.csv_6,17,It's always sunny up here.,PJ,1,Charlie_S04E08.csv,6
17048,Charlie_S04E08.csv_6,18,"PJ, I have faith in you.",Amy,0,Charlie_S04E08.csv,6
17049,Charlie_S04E08.csv_6,19,"Besides, you're the only one who's home.",Amy,1,Charlie_S04E08.csv,6
17050,Charlie_S04E08.csv_6,20,Okay.,PJ,0,Charlie_S04E08.csv,6
17051,Charlie_S04E08.csv_6,21,Throw out some ideas.,Amy,0,Charlie_S04E08.csv,6
17052,Charlie_S04E08.csv_6,22,Just give me something.,Amy,0,Charlie_S04E08.csv,6
17053,Charlie_S04E08.csv_6,23,What you got?,Amy,0,Charlie_S04E08.csv,6
17054,Charlie_S04E08.csv_6,24,Um,PJ,0,Charlie_S04E08.csv,6
17055,Charlie_S04E08.csv_6,25,Kid's birthday party.,Amy,0,Charlie_S04E08.csv,6
17056,Charlie_S04E08.csv_6,26,Going big.,Amy,0,Charlie_S04E08.csv,6
17057,Charlie_S04E08.csv_6,27,An elephant.,PJ,0,Charlie_S04E08.csv,6
17058,Charlie_S04E08.csv_6,28,Little smaller.,Amy,0,Charlie_S04E08.csv,6
17059,Charlie_S04E08.csv_6,29,A baby elephant.,PJ,1,Charlie_S04E08.csv,6
17060,Charlie_S04E08.csv_6,30,Good! - You like the baby elephant? No.,PJ,0,Charlie_S04E08.csv,6
17061,Charlie_S04E08.csv_6,31,It's good that we're getting the bad ideas out of the way.,Amy,1,Charlie_S04E08.csv,6
17062,Charlie_S04E08.csv_7,0,"Uh, Gabe, there you are.",others,0,Charlie_S04E08.csv,7
17063,Charlie_S04E08.csv_7,1,Bryce is looking for you.,others,0,Charlie_S04E08.csv,7
17064,Charlie_S04E08.csv_7,2,He is? Yeah.,Gabe,0,Charlie_S04E08.csv,7
17065,Charlie_S04E08.csv_7,3,He wants to talk to you.,others,0,Charlie_S04E08.csv,7
17066,Charlie_S04E08.csv_7,4,"Yeah, well, tell Bryce I'll be right here waiting for him.",Gabe,0,Charlie_S04E08.csv,7
17067,Charlie_S04E08.csv_7,5,Yeah.,others,0,Charlie_S04E08.csv,7
17068,Charlie_S04E08.csv_7,6,Yeah.,Gabe,0,Charlie_S04E08.csv,7
17069,Charlie_S04E08.csv_7,7,Okay.,others,0,Charlie_S04E08.csv,7
17070,Charlie_S04E08.csv_8,0,"Hey, I thought you and my dad weren't coming back until later.",Teddy,0,Charlie_S04E08.csv,8
17071,Charlie_S04E08.csv_8,1,"Yeah, well, there was kind of an incident.",Beau,0,Charlie_S04E08.csv,8
17072,Charlie_S04E08.csv_8,2,I set off a bug b*mb and then I got a text.,Beau,0,Charlie_S04E08.csv,8
17073,Charlie_S04E08.csv_8,3,"And then he answered the text rather than say You have five seconds, Bob'.",Bob,1,Charlie_S04E08.csv,8
17074,Charlie_S04E08.csv_8,4,"Again, I'm really sorry, Mr.",Beau,0,Charlie_S04E08.csv,8
17075,Charlie_S04E08.csv_8,5,Duncan.,Beau,0,Charlie_S04E08.csv,8
17076,Charlie_S04E08.csv_8,6,"Hey, a little poison never k*ll anybody.",Bob,1,Charlie_S04E08.csv,8
17077,Charlie_S04E08.csv_8,7,"Oh, yeah, it did.",Bob,1,Charlie_S04E08.csv,8
17078,Charlie_S04E08.csv_8,8,"Um, you know what? I'm gonna go home and get cleaned up.",Bob,0,Charlie_S04E08.csv,8
17079,Charlie_S04E08.csv_8,9,Let me guess The text was from your girlfriend? Yeah.,Teddy,0,Charlie_S04E08.csv,8
17080,Charlie_S04E08.csv_8,10,This is getting to be too much.,Beau,0,Charlie_S04E08.csv,8
17081,Charlie_S04E08.csv_8,11,Now it's affecting my job.,Beau,0,Charlie_S04E08.csv,8
17082,Charlie_S04E08.csv_8,12,"Well, if it's any consolation, it's not much of a job.",Teddy,1,Charlie_S04E08.csv,8
17083,Charlie_S04E08.csv_8,13,That's it.,Beau,0,Charlie_S04E08.csv,8
17084,Charlie_S04E08.csv_8,14,I gotta break up with her.,Beau,0,Charlie_S04E08.csv,8
17085,Charlie_S04E08.csv_8,15,And this time it's gonna stick.,Beau,0,Charlie_S04E08.csv,8
17086,Charlie_S04E08.csv_8,16,This time? I tried to break up with Julie before I moved here.,Beau,0,Charlie_S04E08.csv,8
17087,Charlie_S04E08.csv_8,17,"But as soon as I started, her eyes got all misty and her bottom lip popped out.",Beau,1,Charlie_S04E08.csv,8
17088,Charlie_S04E08.csv_8,18,Next thing I know I'm making her a mix tape.,Beau,1,Charlie_S04E08.csv,8
17089,Charlie_S04E08.csv_8,19,"Well, good luck.",Teddy,0,Charlie_S04E08.csv,8
17090,Charlie_S04E08.csv_8,20,I need help.,Beau,0,Charlie_S04E08.csv,8
17091,Charlie_S04E08.csv_8,21,From you.,Beau,0,Charlie_S04E08.csv,8
17092,Charlie_S04E08.csv_8,22,Me? What can I do? You can pretend to be Julie.,Teddy,0,Charlie_S04E08.csv,8
17093,Charlie_S04E08.csv_8,23,"I'll try and break up with you, and you try and talk me out of it.",Beau,0,Charlie_S04E08.csv,8
17094,Charlie_S04E08.csv_8,24,"Ooh, hey! Lucky for you, I do an amazing southern accent.",Teddy,1,Charlie_S04E08.csv,8
17095,Charlie_S04E08.csv_8,25,That really won't be necessary.,Beau,0,Charlie_S04E08.csv,8
17096,Charlie_S04E08.csv_8,26,"Howdy, Beau.",Teddy,0,Charlie_S04E08.csv,8
17097,Charlie_S04E08.csv_8,27,How's your mama and them?,Teddy,0,Charlie_S04E08.csv,8
17098,Charlie_S04E08.csv_8,28,"Teddy, I don't",Beau,0,Charlie_S04E08.csv,8
17099,Charlie_S04E08.csv_8,29,"Teddy? Who's Teddy? I'm Julie, the flower of the south.",Teddy,1,Charlie_S04E08.csv,8
17100,Charlie_S04E08.csv_8,30,Or maybe you can just be there to support me when I break up with her.,Beau,0,Charlie_S04E08.csv,8
17101,Charlie_S04E08.csv_8,31,Quietly.,Beau,0,Charlie_S04E08.csv,8
17102,Charlie_S04E08.csv_8,32,With no accent.,Beau,1,Charlie_S04E08.csv,8
17103,Charlie_S04E08.csv_8,33,"All right, sugar.",Teddy,0,Charlie_S04E08.csv,8
17104,Charlie_S04E08.csv_8,34,Let me know if you change your mind.,Teddy,1,Charlie_S04E08.csv,8
17105,Charlie_S04E08.csv_8,35,Okay.,Beau,0,Charlie_S04E08.csv,8
17106,Charlie_S04E08.csv_8,36,But I won't.,Beau,1,Charlie_S04E08.csv,8
17107,Charlie_S04E08.csv_9,0,"Okay, dry run for Charlie's party.",Amy,0,Charlie_S04E08.csv,9
17108,Charlie_S04E08.csv_9,1,Let's take it from the top.,Amy,0,Charlie_S04E08.csv,9
17109,Charlie_S04E08.csv_9,2,"Ladies and gentlemen, you've seen her at one, you've seen her at two, again at three and now Charlie Duncan Is four! Is four!",Amy,1,Charlie_S04E08.csv,9
17110,Charlie_S04E08.csv_9,3,Great.,Amy,0,Charlie_S04E08.csv,9
17111,Charlie_S04E08.csv_9,4,I should have sunglasses.,Charlie,1,Charlie_S04E08.csv,9
17112,Charlie_S04E08.csv_9,5,"Ooh, nice touch.",Amy,1,Charlie_S04E08.csv,9
17113,Charlie_S04E08.csv_9,6,We'll get those.,Amy,1,Charlie_S04E08.csv,9
17114,Charlie_S04E08.csv_9,7,"Okay, once she gets to the center of the room, you go for the big finish.",Amy,0,Charlie_S04E08.csv,9
17115,Charlie_S04E08.csv_9,8,Let's talk about our understanding of big finish'.,Amy,1,Charlie_S04E08.csv,9
17116,Charlie_S04E08.csv_9,9,I'm still waiting for my glasses.,Charlie,1,Charlie_S04E08.csv,9
17117,Charlie_S04E08.csv_9,10,"Okay okay, this is good.",Amy,0,Charlie_S04E08.csv,9
17118,Charlie_S04E08.csv_9,11,But is it enough? I feel like we need one more thing.,Amy,0,Charlie_S04E08.csv,9
17119,Charlie_S04E08.csv_9,12,"Hi, hon'.",Bob,0,Charlie_S04E08.csv,9
17120,Charlie_S04E08.csv_9,13,A clown.,Amy,1,Charlie_S04E08.csv,9
17121,Charlie_S04E08.csv_9,14,We need a clown.,Amy,1,Charlie_S04E08.csv,9
17122,Charlie_S04E08.csv_9,15,"No, it's okay.",Bob,0,Charlie_S04E08.csv,9
17123,Charlie_S04E08.csv_9,16,Not life-threatening.,Bob,0,Charlie_S04E08.csv,9
17124,Charlie_S04E08.csv_9,17,But thanks for the concern.,Bob,1,Charlie_S04E08.csv,9
17125,Charlie_S04E08.csv_9,18,"Oh, no no no no.",Amy,0,Charlie_S04E08.csv,9
17126,Charlie_S04E08.csv_9,19,You're not tracking that stuff through my house.,Amy,0,Charlie_S04E08.csv,9
17127,Charlie_S04E08.csv_9,20,"How else am I gonna get cleaned up? Charlie, honey, take your father to the backyard and hose him down.",Amy,1,Charlie_S04E08.csv,9
17128,Charlie_S04E08.csv_9,21,"Come on, daddy.",Charlie,1,Charlie_S04E08.csv,9
17129,Charlie_S04E08.csv_9,22,You know the drill.,Charlie,1,Charlie_S04E08.csv,9
17130,Charlie_S04E08.csv_10,0,"Duncan! Hey, Bryce.",Gabe,0,Charlie_S04E08.csv,10
17131,Charlie_S04E08.csv_10,1,I've been looking for you.,others,0,Charlie_S04E08.csv,10
17132,Charlie_S04E08.csv_10,2,"Hey, that is the first I'm hearing of that.",Gabe,1,Charlie_S04E08.csv,10
17133,Charlie_S04E08.csv_10,3,There's something I've been meaning to do.,others,0,Charlie_S04E08.csv,10
17134,Charlie_S04E08.csv_10,4,"Okay, just get it over with.",Gabe,1,Charlie_S04E08.csv,10
17135,Charlie_S04E08.csv_10,5,"Dude, I'm not gonna hit you.",others,0,Charlie_S04E08.csv,10
17136,Charlie_S04E08.csv_10,6,I just wanna thank you.,others,0,Charlie_S04E08.csv,10
17137,Charlie_S04E08.csv_10,7,For what? I'm not the toughest kid in school anymore.,others,0,Charlie_S04E08.csv,10
17138,Charlie_S04E08.csv_10,8,What a relief.,others,0,Charlie_S04E08.csv,10
17139,Charlie_S04E08.csv_10,9,I'm free to be me.,others,0,Charlie_S04E08.csv,10
17140,Charlie_S04E08.csv_10,10,"I can finally join the Book Club, take modern dance.",others,1,Charlie_S04E08.csv,10
17141,Charlie_S04E08.csv_10,11,All the things you used to b*at people up for.,Gabe,1,Charlie_S04E08.csv,10
17142,Charlie_S04E08.csv_10,12,"Ironic, huh? - Yeah.",others,0,Charlie_S04E08.csv,10
17143,Charlie_S04E08.csv_10,13,"I wouldn't wanna be you, though.",others,0,Charlie_S04E08.csv,10
17144,Charlie_S04E08.csv_10,14,"Now that you're the toughest kid, everyone's gonna want a piece of you.",others,0,Charlie_S04E08.csv,10
17145,Charlie_S04E08.csv_10,15,That doesn't sound good.,Gabe,1,Charlie_S04E08.csv,10
17146,Charlie_S04E08.csv_10,16,Here's a tip make sure the nurse knows your bl*od type.,others,1,Charlie_S04E08.csv,10
17147,Charlie_S04E08.csv_10,17,"Oh! Ow! - Oh, he punched me! Noah punched me! - What? Noah Nixon's now the toughest kid in school! Glad that's over.",Gabe,1,Charlie_S04E08.csv,10
17148,Charlie_S04E08.csv_11,0,Just stay strong.,Teddy,0,Charlie_S04E08.csv,11
17149,Charlie_S04E08.csv_11,1,You can do this.,Teddy,0,Charlie_S04E08.csv,11
17150,Charlie_S04E08.csv_11,2,"Hey, Julie.",Beau,0,Charlie_S04E08.csv,11
17151,Charlie_S04E08.csv_11,3,"Hi, darling.",others,0,Charlie_S04E08.csv,11
17152,Charlie_S04E08.csv_11,4,"Hey, look, there's something I've been meaning to tell you.",Beau,0,Charlie_S04E08.csv,11
17153,Charlie_S04E08.csv_11,5,Have you been getting my messages? Because the girl who answers the phone doesn't seem very smart.,others,1,Charlie_S04E08.csv,11
17154,Charlie_S04E08.csv_11,6,"Look, I've been thinking about this a lot.",Beau,0,Charlie_S04E08.csv,11
17155,Charlie_S04E08.csv_11,7,"Now that we're so far apart, it's tough, so - You're moving back home?! - No, I'm not moving back home.",Beau,0,Charlie_S04E08.csv,11
17156,Charlie_S04E08.csv_11,8,"Look, I'm calling to tell you that I think we should break up.",Beau,0,Charlie_S04E08.csv,11
17157,Charlie_S04E08.csv_11,9,What? You're dumping me? I can't believe this.,others,0,Charlie_S04E08.csv,11
17158,Charlie_S04E08.csv_11,10,"Oh, come on.",Beau,0,Charlie_S04E08.csv,11
17159,Charlie_S04E08.csv_11,11,Don't do that.,Beau,0,Charlie_S04E08.csv,11
17160,Charlie_S04E08.csv_11,12,Not the lip.,Beau,0,Charlie_S04E08.csv,11
17161,Charlie_S04E08.csv_11,13,Please not the lip.,Beau,0,Charlie_S04E08.csv,11
17162,Charlie_S04E08.csv_11,14,"Okay, maybe we can make this work.",Beau,1,Charlie_S04E08.csv,11
17163,Charlie_S04E08.csv_11,15,No.,Teddy,0,Charlie_S04E08.csv,11
17164,Charlie_S04E08.csv_11,16,"Julie, hi.",Teddy,0,Charlie_S04E08.csv,11
17165,Charlie_S04E08.csv_11,17,I'm Teddy.,Teddy,0,Charlie_S04E08.csv,11
17166,Charlie_S04E08.csv_11,18,"Um Put the lip away, Sweetie.",Teddy,0,Charlie_S04E08.csv,11
17167,Charlie_S04E08.csv_11,19,It's not gonna work on me.,Teddy,0,Charlie_S04E08.csv,11
17168,Charlie_S04E08.csv_11,20,Who are you? - I work with Beau.,Teddy,0,Charlie_S04E08.csv,11
17169,Charlie_S04E08.csv_11,21,I take the messages.,Teddy,0,Charlie_S04E08.csv,11
17170,Charlie_S04E08.csv_11,22,"And I happen to think I'm very smart, but maybe that doesn't come across over the phone.",Teddy,1,Charlie_S04E08.csv,11
17171,Charlie_S04E08.csv_11,23,Are you trying to steal my boyfriend? - No! No no no no no.,others,0,Charlie_S04E08.csv,11
17172,Charlie_S04E08.csv_11,24,Not at all.,Teddy,0,Charlie_S04E08.csv,11
17173,Charlie_S04E08.csv_11,25,We're just friends.,Teddy,0,Charlie_S04E08.csv,11
17174,Charlie_S04E08.csv_11,26,"In fact, I just went through what you're going through.",Teddy,0,Charlie_S04E08.csv,11
17175,Charlie_S04E08.csv_11,27,A long-distance relationship that didn't work.,Teddy,0,Charlie_S04E08.csv,11
17176,Charlie_S04E08.csv_11,28,Until we both decided that we had to make a tough choice.,Teddy,0,Charlie_S04E08.csv,11
17177,Charlie_S04E08.csv_11,29,We had to be mature and let each other go.,Teddy,0,Charlie_S04E08.csv,11
17178,Charlie_S04E08.csv_11,30,"Who are you again? Look, I know it's hard now, but you're gonna be okay.",others,1,Charlie_S04E08.csv,11
17179,Charlie_S04E08.csv_11,31,You got a lot going for you.,Teddy,0,Charlie_S04E08.csv,11
17180,Charlie_S04E08.csv_11,32,"You're pretty, you seem nice and you got that cute southern accent.",Teddy,0,Charlie_S04E08.csv,11
17181,Charlie_S04E08.csv_11,33,You really think I'll be okay? Absolutely.,others,0,Charlie_S04E08.csv,11
17182,Charlie_S04E08.csv_11,34,"Hey, and, uh speaking of southern accents, I don't mean to brag, but I happen to think I do a pretty good one myself.",Teddy,1,Charlie_S04E08.csv,11
17183,Charlie_S04E08.csv_11,35,"Would you like to hear it? - No, thank you.",Teddy,0,Charlie_S04E08.csv,11
17184,Charlie_S04E08.csv_11,36,But I appreciate you making this easier.,others,0,Charlie_S04E08.csv,11
17185,Charlie_S04E08.csv_11,37,Okay.,Teddy,0,Charlie_S04E08.csv,11
17186,Charlie_S04E08.csv_11,38,We'll y'all have a real good Oh.,Teddy,0,Charlie_S04E08.csv,11
17187,Charlie_S04E08.csv_11,39,And she's gone.,Teddy,0,Charlie_S04E08.csv,11
17188,Charlie_S04E08.csv_11,40,I can't believe it.,Beau,0,Charlie_S04E08.csv,11
17189,Charlie_S04E08.csv_11,41,I did it.,Beau,0,Charlie_S04E08.csv,11
17190,Charlie_S04E08.csv_11,42,"Well, we did it.",Teddy,1,Charlie_S04E08.csv,11
17191,Charlie_S04E08.csv_11,43,I feel so much better.,Beau,0,Charlie_S04E08.csv,11
